Dose [%], DIBH_CTV_bridge, DIBH_PTV_bridge, DIBH_Esophagus, DIBH_Heart, DIBH_Medulla, Lungs, PRV_SpinalCord
54.600, 100.000, 99.868, 21.895, 0.638, 7.260, 14.736, 8.590
54.700, 100.000, 99.867, 21.883, 0.635, 7.203, 14.719, 8.559
54.800, 100.000, 99.865, 21.871, 0.632, 7.171, 14.703, 8.530
54.900, 99.999, 99.863, 21.847, 0.632, 7.119, 14.684, 8.491
55.000, 99.999, 99.862, 21.841, 0.629, 7.077, 14.665, 8.458
55.100, 99.999, 99.859, 21.811, 0.626, 6.983, 14.647, 8.401
55.200, 99.999, 99.858, 21.764, 0.624, 6.946, 14.629, 8.366
55.300, 99.999, 99.856, 21.722, 0.621, 6.888, 14.609, 8.337
55.400, 99.998, 99.854, 21.692, 0.620, 6.841, 14.589, 8.308
55.500, 99.997, 99.851, 21.651, 0.618, 6.773, 14.570, 8.265
55.600, 99.997, 99.850, 21.621, 0.616, 6.731, 14.554, 8.236
55.700, 99.996, 99.847, 21.615, 0.615, 6.679, 14.537, 8.203
55.800, 99.995, 99.846, 21.579, 0.612, 6.653, 14.520, 8.182
55.900, 99.995, 99.844, 21.537, 0.609, 6.616, 14.502, 8.155
56.000, 99.995, 99.842, 21.526, 0.607, 6.569, 14.485, 8.102
56.100, 99.995, 99.841, 21.478, 0.606, 6.517, 14.468, 8.067
56.200, 99.994, 99.837, 21.430, 0.603, 6.496, 14.452, 8.048
56.300, 99.994, 99.836, 21.401, 0.603, 6.443, 14.434, 8.011
56.400, 99.993, 99.832, 21.377, 0.601, 6.406, 14.418, 7.980
56.500, 99.991, 99.829, 21.323, 0.599, 6.375, 14.402, 7.958
56.600, 99.991, 99.827, 21.305, 0.595, 6.296, 14.384, 7.902
56.700, 99.990, 99.822, 21.299, 0.591, 6.265, 14.365, 7.871
56.800, 99.988, 99.818, 21.281, 0.590, 6.223, 14.347, 7.836
56.900, 99.987, 99.813, 21.234, 0.588, 6.150, 14.329, 7.793
57.000, 99.986, 99.808, 21.216, 0.587, 6.108, 14.310, 7.768
57.100, 99.985, 99.804, 21.186, 0.584, 6.082, 14.293, 7.731
57.200, 99.984, 99.800, 21.150, 0.581, 5.993, 14.275, 7.679
57.300, 99.983, 99.796, 21.121, 0.579, 5.940, 14.260, 7.655
57.400, 99.983, 99.791, 21.097, 0.578, 5.914, 14.243, 7.632
57.500, 99.982, 99.785, 21.079, 0.576, 5.867, 14.226, 7.591
57.600, 99.981, 99.779, 21.037, 0.573, 5.799, 14.209, 7.548
57.700, 99.980, 99.773, 21.013, 0.572, 5.757, 14.189, 7.517
57.800, 99.977, 99.769, 20.960, 0.569, 5.710, 14.172, 7.475
57.900, 99.976, 99.766, 20.936, 0.568, 5.631, 14.156, 7.434
58.000, 99.974, 99.762, 20.900, 0.566, 5.568, 14.138, 7.395
58.100, 99.970, 99.755, 20.882, 0.565, 5.516, 14.118, 7.352
58.200, 99.969, 99.751, 20.847, 0.563, 5.453, 14.100, 7.317
58.300, 99.968, 99.745, 20.799, 0.559, 5.411, 14.082, 7.288
58.400, 99.968, 99.743, 20.775, 0.557, 5.327, 14.066, 7.241
58.500, 99.965, 99.737, 20.751, 0.555, 5.285, 14.047, 7.206
58.600, 99.965, 99.735, 20.716, 0.552, 5.244, 14.030, 7.171
58.700, 99.961, 99.728, 20.686, 0.549, 5.202, 14.011, 7.133
58.800, 99.960, 99.724, 20.668, 0.546, 5.160, 13.993, 7.092
58.900, 99.958, 99.720, 20.638, 0.544, 5.123, 13.976, 7.057
59.000, 99.957, 99.713, 20.620, 0.543, 5.086, 13.958, 7.020
59.100, 99.956, 99.708, 20.603, 0.540, 5.034, 13.940, 6.985
59.200, 99.954, 99.702, 20.585, 0.538, 4.987, 13.922, 6.950
59.300, 99.952, 99.696, 20.555, 0.535, 4.924, 13.905, 6.915
59.400, 99.951, 99.692, 20.549, 0.533, 4.887, 13.888, 6.886
59.500, 99.949, 99.687, 20.519, 0.531, 4.861, 13.868, 6.861
59.600, 99.948, 99.684, 20.501, 0.530, 4.809, 13.850, 6.828
59.700, 99.945, 99.676, 20.460, 0.529, 4.783, 13.832, 6.806
59.800, 99.942, 99.669, 20.430, 0.527, 4.730, 13.814, 6.756
59.900, 99.941, 99.662, 20.388, 0.526, 4.694, 13.795, 6.728
60.000, 99.940, 99.656, 20.353, 0.525, 4.641, 13.778, 6.695
60.100, 99.939, 99.651, 20.335, 0.523, 4.589, 13.761, 6.664
60.200, 99.938, 99.645, 20.317, 0.521, 4.505, 13.743, 6.610
60.300, 99.936, 99.639, 20.251, 0.520, 4.453, 13.726, 6.579
60.400, 99.933, 99.633, 20.233, 0.518, 4.411, 13.708, 6.554
60.500, 99.931, 99.624, 20.210, 0.515, 4.332, 13.691, 6.493
60.600, 99.929, 99.618, 20.192, 0.514, 4.259, 13.673, 6.453
60.700, 99.928, 99.612, 20.156, 0.513, 4.180, 13.655, 6.400
60.800, 99.927, 99.606, 20.126, 0.511, 4.107, 13.636, 6.348
60.900, 99.926, 99.598, 20.102, 0.509, 4.060, 13.620, 6.315
61.000, 99.923, 99.591, 20.096, 0.507, 3.997, 13.600, 6.264
61.100, 99.921, 99.582, 20.079, 0.504, 3.955, 13.580, 6.237
61.200, 99.920, 99.574, 20.043, 0.502, 3.918, 13.562, 6.204
61.300, 99.918, 99.569, 19.983, 0.499, 3.855, 13.542, 6.167
61.400, 99.917, 99.565, 19.936, 0.498, 3.798, 13.525, 6.126
61.500, 99.912, 99.554, 19.906, 0.495, 3.735, 13.507, 6.081
61.600, 99.909, 99.548, 19.882, 0.493, 3.693, 13.489, 6.035
61.700, 99.908, 99.540, 19.829, 0.490, 3.656, 13.470, 6.004
61.800, 99.906, 99.533, 19.787, 0.487, 3.588, 13.451, 5.967
61.900, 99.904, 99.526, 19.769, 0.483, 3.515, 13.432, 5.912
62.000, 99.902, 99.521, 19.751, 0.480, 3.478, 13.413, 5.885
62.100, 99.899, 99.512, 19.715, 0.479, 3.410, 13.395, 5.835
62.200, 99.898, 99.504, 19.698, 0.475, 3.363, 13.376, 5.796
62.300, 99.897, 99.499, 19.656, 0.473, 3.321, 13.360, 5.751
62.400, 99.893, 99.491, 19.626, 0.472, 3.295, 13.340, 5.718
62.500, 99.892, 99.483, 19.608, 0.471, 3.258, 13.321, 5.685
62.600, 99.889, 99.477, 19.584, 0.469, 3.216, 13.304, 5.648
62.700, 99.887, 99.467, 19.537, 0.467, 3.164, 13.285, 5.611
62.800, 99.882, 99.457, 19.495, 0.466, 3.127, 13.267, 5.576
62.900, 99.878, 99.450, 19.477, 0.465, 3.054, 13.248, 5.528
63.000, 99.874, 99.441, 19.436, 0.463, 3.012, 13.229, 5.495
63.100, 99.872, 99.432, 19.400, 0.461, 2.975, 13.211, 5.469
63.200, 99.868, 99.421, 19.382, 0.460, 2.886, 13.192, 5.419
63.300, 99.866, 99.411, 19.322, 0.457, 2.829, 13.175, 5.372
63.400, 99.865, 99.404, 19.281, 0.456, 2.797, 13.158, 5.337
63.500, 99.861, 99.395, 19.251, 0.455, 2.761, 13.140, 5.300
63.600, 99.857, 99.387, 19.221, 0.454, 2.724, 13.121, 5.265
63.700, 99.854, 99.378, 19.197, 0.451, 2.677, 13.102, 5.230
63.800, 99.851, 99.368, 19.156, 0.450, 2.609, 13.083, 5.182
63.900, 99.850, 99.359, 19.144, 0.449, 2.546, 13.064, 5.131
64.000, 99.845, 99.349, 19.126, 0.447, 2.478, 13.046, 5.083
64.100, 99.844, 99.341, 19.084, 0.445, 2.452, 13.028, 5.046
64.200, 99.841, 99.332, 19.048, 0.444, 2.394, 13.008, 5.007
64.300, 99.838, 99.325, 19.019, 0.443, 2.352, 12.990, 4.964
64.400, 99.833, 99.312, 18.977, 0.440, 2.315, 12.971, 4.927
64.500, 99.830, 99.304, 18.929, 0.438, 2.284, 12.952, 4.892
64.600, 99.827, 99.294, 18.888, 0.434, 2.273, 12.934, 4.865
64.700, 99.823, 99.284, 18.834, 0.432, 2.252, 12.915, 4.826
64.800, 99.819, 99.274, 18.786, 0.431, 2.184, 12.896, 4.768
64.900, 99.816, 99.264, 18.751, 0.430, 2.148, 12.878, 4.729
65.000, 99.812, 99.253, 18.727, 0.428, 2.132, 12.859, 4.692
65.100, 99.810, 99.242, 18.697, 0.426, 2.101, 12.838, 4.667
65.200, 99.805, 99.232, 18.644, 0.424, 2.069, 12.819, 4.636
65.300, 99.801, 99.220, 18.614, 0.421, 2.043, 12.801, 4.599
65.400, 99.798, 99.210, 18.572, 0.420, 2.001, 12.781, 4.554
65.500, 99.794, 99.201, 18.536, 0.415, 1.964, 12.762, 4.515
65.600, 99.790, 99.189, 18.530, 0.414, 1.938, 12.744, 4.486
65.700, 99.784, 99.178, 18.519, 0.411, 1.902, 12.724, 4.449
65.800, 99.781, 99.168, 18.483, 0.410, 1.839, 12.705, 4.395
65.900, 99.776, 99.156, 18.459, 0.408, 1.802, 12.687, 4.358
66.000, 99.771, 99.143, 18.441, 0.407, 1.781, 12.669, 4.321
66.100, 99.768, 99.134, 18.393, 0.406, 1.755, 12.649, 4.290
66.200, 99.760, 99.121, 18.382, 0.405, 1.708, 12.629, 4.238
66.300, 99.757, 99.108, 18.370, 0.401, 1.666, 12.610, 4.199
66.400, 99.753, 99.096, 18.340, 0.400, 1.603, 12.591, 4.137
66.500, 99.748, 99.085, 18.322, 0.398, 1.572, 12.571, 4.105
66.600, 99.745, 99.072, 18.304, 0.397, 1.503, 12.552, 4.051
66.700, 99.741, 99.061, 18.280, 0.396, 1.472, 12.532, 4.014
66.800, 99.739, 99.046, 18.251, 0.394, 1.425, 12.511, 3.962
66.900, 99.735, 99.036, 18.239, 0.392, 1.393, 12.491, 3.917
67.000, 99.730, 99.020, 18.221, 0.391, 1.367, 12.472, 3.874
67.100, 99.725, 99.006, 18.203, 0.391, 1.346, 12.454, 3.835
67.200, 99.722, 98.994, 18.155, 0.390, 1.304, 12.434, 3.804
67.300, 99.717, 98.982, 18.108, 0.389, 1.268, 12.413, 3.765
67.400, 99.713, 98.969, 18.048, 0.388, 1.257, 12.394, 3.721
67.500, 99.710, 98.955, 17.983, 0.386, 1.226, 12.375, 3.688
67.600, 99.705, 98.942, 17.941, 0.385, 1.194, 12.355, 3.649
67.700, 99.701, 98.928, 17.923, 0.382, 1.163, 12.336, 3.608
67.800, 99.695, 98.919, 17.905, 0.381, 1.137, 12.317, 3.571
67.900, 99.689, 98.906, 17.899, 0.377, 1.116, 12.297, 3.532
68.000, 99.684, 98.895, 17.881, 0.375, 1.063, 12.277, 3.490
68.100, 99.677, 98.881, 17.864, 0.375, 1.021, 12.256, 3.447
68.200, 99.673, 98.865, 17.828, 0.372, 1.001, 12.236, 3.418
68.300, 99.666, 98.849, 17.804, 0.370, 0.969, 12.216, 3.354
68.400, 99.660, 98.835, 17.798, 0.367, 0.943, 12.197, 3.317
68.500, 99.651, 98.815, 17.768, 0.366, 0.896, 12.177, 3.276
68.600, 99.646, 98.800, 17.738, 0.363, 0.870, 12.157, 3.225
68.700, 99.640, 98.783, 17.727, 0.361, 0.833, 12.136, 3.171
68.800, 99.629, 98.764, 17.703, 0.358, 0.817, 12.115, 3.128
68.900, 99.621, 98.745, 17.673, 0.356, 0.801, 12.094, 3.101
69.000, 99.614, 98.732, 17.649, 0.355, 0.786, 12.074, 3.068
69.100, 99.607, 98.714, 17.619, 0.353, 0.749, 12.052, 3.006
69.200, 99.598, 98.695, 17.596, 0.352, 0.739, 12.031, 2.969
69.300, 99.590, 98.673, 17.578, 0.351, 0.702, 12.011, 2.922
69.400, 99.582, 98.655, 17.572, 0.350, 0.686, 11.989, 2.891
69.500, 99.577, 98.637, 17.542, 0.348, 0.650, 11.969, 2.841
69.600, 99.572, 98.619, 17.488, 0.346, 0.623, 11.949, 2.796
69.700, 99.563, 98.596, 17.471, 0.344, 0.592, 11.930, 2.751
69.800, 99.553, 98.574, 17.453, 0.343, 0.561, 11.907, 2.701
69.900, 99.545, 98.550, 17.411, 0.342, 0.524, 11.887, 2.648
70.000, 99.532, 98.526, 17.369, 0.340, 0.503, 11.865, 2.604
70.100, 99.523, 98.503, 17.340, 0.338, 0.487, 11.844, 2.563
70.200, 99.515, 98.478, 17.298, 0.336, 0.477, 11.822, 2.530
70.300, 99.501, 98.454, 17.280, 0.334, 0.445, 11.800, 2.479
70.400, 99.491, 98.427, 17.256, 0.333, 0.430, 11.780, 2.440
70.500, 99.476, 98.398, 17.238, 0.330, 0.414, 11.758, 2.394
70.600, 99.463, 98.374, 17.214, 0.329, 0.393, 11.738, 2.345
70.700, 99.452, 98.348, 17.191, 0.328, 0.388, 11.717, 2.308
70.800, 99.441, 98.325, 17.143, 0.326, 0.372, 11.697, 2.256
70.900, 99.426, 98.298, 17.125, 0.323, 0.367, 11.675, 2.234
71.000, 99.410, 98.268, 17.107, 0.322, 0.356, 11.655, 2.194
71.100, 99.391, 98.237, 17.089, 0.318, 0.340, 11.633, 2.147
71.200, 99.378, 98.206, 17.066, 0.317, 0.335, 11.611, 2.122
71.300, 99.364, 98.177, 17.036, 0.315, 0.314, 11.593, 2.071
71.400, 99.351, 98.144, 17.018, 0.315, 0.293, 11.568, 2.015
71.500, 99.338, 98.117, 16.988, 0.314, 0.283, 11.546, 1.984
71.600, 99.322, 98.088, 16.982, 0.312, 0.262, 11.523, 1.937
71.700, 99.304, 98.054, 16.964, 0.309, 0.251, 11.502, 1.894
71.800, 99.285, 98.021, 16.935, 0.309, 0.241, 11.478, 1.865
71.900, 99.268, 97.988, 16.911, 0.308, 0.225, 11.456, 1.821
72.000, 99.249, 97.958, 16.899, 0.306, 0.220, 11.431, 1.784
72.100, 99.227, 97.920, 16.851, 0.305, 0.210, 11.407, 1.737
72.200, 99.197, 97.880, 16.839, 0.303, 0.199, 11.382, 1.685
72.300, 99.176, 97.843, 16.780, 0.302, 0.183, 11.359, 1.640
72.400, 99.152, 97.801, 16.726, 0.301, 0.178, 11.334, 1.609
72.500, 99.129, 97.766, 16.673, 0.300, 0.168, 11.311, 1.564
72.600, 99.101, 97.725, 16.643, 0.299, 0.157, 11.288, 1.541
72.700, 99.084, 97.689, 16.601, 0.298, 0.147, 11.265, 1.521
72.800, 99.061, 97.650, 16.548, 0.297, 0.136, 11.241, 1.477
72.900, 99.039, 97.612, 16.530, 0.295, 0.126, 11.219, 1.442
73.000, 99.015, 97.573, 16.506, 0.294, 0.115, 11.195, 1.409
73.100, 98.992, 97.528, 16.464, 0.291, 0.100, 11.170, 1.356
73.200, 98.975, 97.492, 16.423, 0.290, 0.100, 11.148, 1.329
73.300, 98.956, 97.456, 16.411, 0.288, 0.100, 11.124, 1.288
73.400, 98.933, 97.415, 16.375, 0.287, 0.100, 11.100, 1.257
73.500, 98.908, 97.374, 16.369, 0.285, 0.094, 11.077, 1.220
73.600, 98.886, 97.334, 16.333, 0.283, 0.094, 11.055, 1.201
73.700, 98.863, 97.288, 16.315, 0.281, 0.089, 11.031, 1.164
73.800, 98.833, 97.244, 16.274, 0.279, 0.063, 11.006, 1.139
73.900, 98.804, 97.197, 16.226, 0.278, 0.052, 10.984, 1.123
74.000, 98.770, 97.147, 16.172, 0.274, 0.037, 10.960, 1.084
74.100, 98.744, 97.103, 16.131, 0.271, 0.031, 10.936, 1.049
74.200, 98.719, 97.059, 16.071, 0.268, 0.021, 10.913, 1.003
74.300, 98.694, 97.020, 16.059, 0.266, 0.016, 10.890, 0.983
74.400, 98.667, 96.973, 16.030, 0.265, 0.010, 10.866, 0.950
74.500, 98.644, 96.927, 16.000, 0.264, 0.010, 10.842, 0.927
74.600, 98.618, 96.885, 15.940, 0.263, 0.010, 10.818, 0.898
74.700, 98.598, 96.845, 15.887, 0.262, 0.010, 10.795, 0.884
74.800, 98.573, 96.804, 15.839, 0.260, 0.005, 10.771, 0.837
74.900, 98.549, 96.763, 15.785, 0.259, 0.005, 10.750, 0.791
75.000, 98.518, 96.720, 15.732, 0.257, 0.005, 10.726, 0.775
75.100, 98.495, 96.679, 15.678, 0.254, 0.005, 10.705, 0.754
75.200, 98.469, 96.638, 15.648, 0.251, 0.005, 10.683, 0.721
75.300, 98.438, 96.594, 15.631, 0.249, 0.005, 10.660, 0.699
75.400, 98.412, 96.552, 15.613, 0.248, 0.005, 10.639, 0.666
75.500, 98.386, 96.507, 15.589, 0.247, 0.000, 10.615, 0.631
75.600, 98.355, 96.455, 15.547, 0.246, 0.000, 10.591, 0.622
75.700, 98.333, 96.412, 15.535, 0.245, 0.000, 10.568, 0.608
75.800, 98.307, 96.374, 15.529, 0.243, 0.000, 10.545, 0.581
75.900, 98.271, 96.319, 15.517, 0.241, 0.000, 10.522, 0.558
76.000, 98.243, 96.271, 15.494, 0.240, 0.000, 10.497, 0.538
76.100, 98.218, 96.228, 15.458, 0.239, 0.000, 10.476, 0.511
76.200, 98.187, 96.181, 15.440, 0.238, 0.000, 10.453, 0.492
76.300, 98.168, 96.141, 15.404, 0.237, 0.000, 10.430, 0.464
76.400, 98.142, 96.098, 15.375, 0.236, 0.000, 10.407, 0.447
76.500, 98.113, 96.048, 15.357, 0.234, 0.000, 10.384, 0.420
76.600, 98.093, 96.008, 15.333, 0.232, 0.000, 10.361, 0.396
76.700, 98.062, 95.958, 15.321, 0.230, 0.000, 10.336, 0.383
76.800, 98.032, 95.910, 15.291, 0.228, 0.000, 10.311, 0.367
76.900, 98.005, 95.860, 15.249, 0.227, 0.000, 10.289, 0.346
77.000, 97.977, 95.807, 15.208, 0.227, 0.000, 10.264, 0.334
77.100, 97.946, 95.755, 15.178, 0.226, 0.000, 10.241, 0.315
77.200, 97.914, 95.701, 15.154, 0.225, 0.000, 10.216, 0.295
77.300, 97.875, 95.641, 15.148, 0.224, 0.000, 10.189, 0.288
77.400, 97.842, 95.591, 15.118, 0.222, 0.000, 10.168, 0.280
77.500, 97.810, 95.538, 15.083, 0.221, 0.000, 10.145, 0.276
77.600, 97.774, 95.488, 15.077, 0.219, 0.000, 10.123, 0.268
77.700, 97.745, 95.437, 15.047, 0.218, 0.000, 10.100, 0.251
77.800, 97.716, 95.393, 15.035, 0.216, 0.000, 10.078, 0.243
77.900, 97.689, 95.350, 15.005, 0.215, 0.000, 10.056, 0.231
78.000, 97.657, 95.295, 14.970, 0.211, 0.000, 10.033, 0.218
78.100, 97.632, 95.245, 14.928, 0.209, 0.000, 10.010, 0.204
78.200, 97.602, 95.188, 14.922, 0.207, 0.000, 9.986, 0.194
78.300, 97.572, 95.137, 14.892, 0.205, 0.000, 9.963, 0.190
78.400, 97.540, 95.087, 14.886, 0.205, 0.000, 9.941, 0.175
78.500, 97.511, 95.035, 14.851, 0.202, 0.000, 9.918, 0.163
78.600, 97.486, 94.983, 14.827, 0.199, 0.000, 9.894, 0.148
78.700, 97.454, 94.930, 14.779, 0.196, 0.000, 9.873, 0.142
78.800, 97.427, 94.884, 14.761, 0.194, 0.000, 9.850, 0.138
78.900, 97.394, 94.833, 14.737, 0.194, 0.000, 9.827, 0.126
79.000, 97.360, 94.773, 14.690, 0.193, 0.000, 9.805, 0.117
79.100, 97.320, 94.713, 14.660, 0.192, 0.000, 9.781, 0.113
79.200, 97.286, 94.663, 14.612, 0.192, 0.000, 9.758, 0.113
79.300, 97.257, 94.600, 14.583, 0.191, 0.000, 9.734, 0.109
79.400, 97.230, 94.552, 14.577, 0.189, 0.000, 9.712, 0.099
79.500, 97.201, 94.500, 14.565, 0.188, 0.000, 9.688, 0.093
79.600, 97.177, 94.451, 14.535, 0.186, 0.000, 9.666, 0.087
79.700, 97.145, 94.395, 14.511, 0.185, 0.000, 9.643, 0.082
79.800, 97.102, 94.335, 14.493, 0.185, 0.000, 9.621, 0.074
79.900, 97.063, 94.278, 14.469, 0.185, 0.000, 9.599, 0.074
80.000, 97.032, 94.217, 14.452, 0.182, 0.000, 9.576, 0.070
80.100, 97.001, 94.159, 14.434, 0.181, 0.000, 9.553, 0.066
80.200, 96.964, 94.096, 14.398, 0.180, 0.000, 9.529, 0.062
80.300, 96.928, 94.039, 14.374, 0.179, 0.000, 9.506, 0.062
80.400, 96.889, 93.977, 14.368, 0.177, 0.000, 9.484, 0.062
80.500, 96.853, 93.910, 14.368, 0.177, 0.000, 9.460, 0.060
80.600, 96.813, 93.851, 14.338, 0.174, 0.000, 9.436, 0.056
80.700, 96.772, 93.787, 14.321, 0.174, 0.000, 9.412, 0.052
80.800, 96.731, 93.720, 14.285, 0.172, 0.000, 9.387, 0.049
80.900, 96.684, 93.651, 14.231, 0.171, 0.000, 9.362, 0.043
81.000, 96.651, 93.592, 14.178, 0.168, 0.000, 9.338, 0.041
81.100, 96.612, 93.525, 14.160, 0.167, 0.000, 9.315, 0.041
81.200, 96.567, 93.460, 14.130, 0.167, 0.000, 9.291, 0.037
81.300, 96.529, 93.392, 14.106, 0.165, 0.000, 9.266, 0.033
81.400, 96.491, 93.319, 14.065, 0.165, 0.000, 9.241, 0.031
81.500, 96.444, 93.250, 14.029, 0.163, 0.000, 9.217, 0.029
81.600, 96.395, 93.183, 13.993, 0.161, 0.000, 9.194, 0.025
81.700, 96.349, 93.111, 13.945, 0.161, 0.000, 9.171, 0.023
81.800, 96.306, 93.049, 13.910, 0.159, 0.000, 9.149, 0.023
81.900, 96.250, 92.972, 13.844, 0.159, 0.000, 9.124, 0.023
82.000, 96.208, 92.909, 13.809, 0.157, 0.000, 9.100, 0.023
82.100, 96.163, 92.840, 13.761, 0.157, 0.000, 9.077, 0.023
82.200, 96.113, 92.768, 13.737, 0.155, 0.000, 9.054, 0.019
82.300, 96.054, 92.688, 13.701, 0.155, 0.000, 9.027, 0.019
82.400, 95.994, 92.609, 13.678, 0.154, 0.000, 9.002, 0.019
82.500, 95.954, 92.539, 13.630, 0.152, 0.000, 8.978, 0.016
82.600, 95.903, 92.457, 13.541, 0.152, 0.000, 8.953, 0.016
82.700, 95.854, 92.381, 13.487, 0.151, 0.000, 8.927, 0.010
82.800, 95.795, 92.298, 13.445, 0.151, 0.000, 8.902, 0.010
82.900, 95.741, 92.207, 13.392, 0.151, 0.000, 8.876, 0.010
83.000, 95.685, 92.123, 13.380, 0.148, 0.000, 8.852, 0.010
83.100, 95.628, 92.037, 13.356, 0.148, 0.000, 8.826, 0.010
83.200, 95.576, 91.953, 13.332, 0.147, 0.000, 8.803, 0.010
83.300, 95.521, 91.866, 13.290, 0.146, 0.000, 8.778, 0.010
83.400, 95.469, 91.786, 13.225, 0.145, 0.000, 8.753, 0.010
83.500, 95.409, 91.699, 13.207, 0.144, 0.000, 8.727, 0.010
