Dose [%], DIBH_CTV_bridge, DIBH_PTV_bridge, DIBH_Esophagus, DIBH_Heart, DIBH_Medulla, Lungs, PRV_SpinalCord
83.600, 95.356, 91.618, 13.165, 0.142, 0.000, 8.702, 0.010
83.700, 95.303, 91.539, 13.142, 0.142, 0.000, 8.680, 0.010
83.800, 95.248, 91.455, 13.118, 0.142, 0.000, 8.655, 0.008
83.900, 95.183, 91.357, 13.094, 0.142, 0.000, 8.630, 0.006
84.000, 95.127, 91.270, 13.052, 0.140, 0.000, 8.606, 0.006
84.100, 95.060, 91.169, 12.999, 0.139, 0.000, 8.580, 0.006
84.200, 95.004, 91.089, 12.969, 0.139, 0.000, 8.556, 0.006
84.300, 94.938, 90.997, 12.933, 0.138, 0.000, 8.531, 0.006
84.400, 94.852, 90.890, 12.909, 0.135, 0.000, 8.505, 0.006
84.500, 94.775, 90.793, 12.838, 0.133, 0.000, 8.479, 0.006
84.600, 94.706, 90.689, 12.814, 0.133, 0.000, 8.454, 0.006
84.700, 94.641, 90.593, 12.772, 0.132, 0.000, 8.431, 0.006
84.800, 94.570, 90.495, 12.743, 0.132, 0.000, 8.405, 0.002
84.900, 94.506, 90.400, 12.719, 0.131, 0.000, 8.380, 0.002
85.000, 94.435, 90.309, 12.701, 0.129, 0.000, 8.357, 0.002
85.100, 94.363, 90.206, 12.677, 0.128, 0.000, 8.332, 0.002
85.200, 94.299, 90.113, 12.647, 0.126, 0.000, 8.307, 0.002
85.300, 94.231, 90.015, 12.594, 0.126, 0.000, 8.283, 0.002
85.400, 94.168, 89.913, 12.570, 0.124, 0.000, 8.258, 0.000
85.500, 94.096, 89.808, 12.558, 0.123, 0.000, 8.232, 0.000
85.600, 94.018, 89.701, 12.522, 0.121, 0.000, 8.210, 0.000
85.700, 93.948, 89.605, 12.493, 0.121, 0.000, 8.186, 0.000
85.800, 93.872, 89.500, 12.451, 0.120, 0.000, 8.163, 0.000
85.900, 93.809, 89.404, 12.409, 0.120, 0.000, 8.138, 0.000
86.000, 93.752, 89.314, 12.350, 0.117, 0.000, 8.115, 0.000
86.100, 93.687, 89.219, 12.296, 0.117, 0.000, 8.093, 0.000
86.200, 93.620, 89.121, 12.278, 0.115, 0.000, 8.071, 0.000
86.300, 93.554, 89.023, 12.231, 0.115, 0.000, 8.049, 0.000
86.400, 93.481, 88.922, 12.225, 0.114, 0.000, 8.027, 0.000
86.500, 93.406, 88.818, 12.189, 0.113, 0.000, 8.003, 0.000
86.600, 93.336, 88.710, 12.159, 0.112, 0.000, 7.979, 0.000
86.700, 93.268, 88.613, 12.135, 0.112, 0.000, 7.957, 0.000
86.800, 93.191, 88.507, 12.100, 0.111, 0.000, 7.933, 0.000
86.900, 93.112, 88.389, 12.064, 0.110, 0.000, 7.908, 0.000
87.000, 93.028, 88.274, 12.052, 0.110, 0.000, 7.885, 0.000
87.100, 92.962, 88.169, 12.016, 0.110, 0.000, 7.862, 0.000
87.200, 92.882, 88.064, 11.998, 0.109, 0.000, 7.840, 0.000
87.300, 92.805, 87.949, 11.975, 0.108, 0.000, 7.816, 0.000
87.400, 92.729, 87.838, 11.915, 0.107, 0.000, 7.792, 0.000
87.500, 92.654, 87.734, 11.867, 0.107, 0.000, 7.770, 0.000
87.600, 92.572, 87.616, 11.826, 0.106, 0.000, 7.747, 0.000
87.700, 92.487, 87.501, 11.802, 0.105, 0.000, 7.725, 0.000
87.800, 92.397, 87.377, 11.760, 0.104, 0.000, 7.700, 0.000
87.900, 92.318, 87.264, 11.730, 0.104, 0.000, 7.677, 0.000
88.000, 92.216, 87.136, 11.701, 0.102, 0.000, 7.653, 0.000
88.100, 92.132, 87.017, 11.689, 0.101, 0.000, 7.630, 0.000
88.200, 92.038, 86.896, 11.635, 0.101, 0.000, 7.604, 0.000
88.300, 91.950, 86.770, 11.611, 0.098, 0.000, 7.581, 0.000
88.400, 91.858, 86.643, 11.582, 0.097, 0.000, 7.557, 0.000
88.500, 91.771, 86.532, 11.528, 0.096, 0.000, 7.535, 0.000
88.600, 91.681, 86.407, 11.486, 0.095, 0.000, 7.511, 0.000
88.700, 91.579, 86.285, 11.427, 0.095, 0.000, 7.488, 0.000
88.800, 91.480, 86.152, 11.391, 0.094, 0.000, 7.463, 0.000
88.900, 91.372, 86.015, 11.349, 0.093, 0.000, 7.439, 0.000
89.000, 91.263, 85.873, 11.272, 0.093, 0.000, 7.413, 0.000
89.100, 91.163, 85.748, 11.236, 0.092, 0.000, 7.392, 0.000
89.200, 91.050, 85.607, 11.177, 0.091, 0.000, 7.367, 0.000
89.300, 90.938, 85.467, 11.081, 0.090, 0.000, 7.344, 0.000
89.400, 90.827, 85.325, 11.028, 0.089, 0.000, 7.320, 0.000
89.500, 90.708, 85.181, 10.944, 0.087, 0.000, 7.297, 0.000
89.600, 90.588, 85.039, 10.921, 0.086, 0.000, 7.273, 0.000
89.700, 90.470, 84.896, 10.885, 0.086, 0.000, 7.250, 0.000
89.800, 90.332, 84.736, 10.807, 0.086, 0.000, 7.224, 0.000
89.900, 90.206, 84.578, 10.778, 0.084, 0.000, 7.199, 0.000
90.000, 90.069, 84.425, 10.748, 0.082, 0.000, 7.175, 0.000
90.100, 89.929, 84.268, 10.712, 0.081, 0.000, 7.150, 0.000
90.200, 89.792, 84.104, 10.676, 0.080, 0.000, 7.124, 0.000
90.300, 89.640, 83.930, 10.670, 0.079, 0.000, 7.100, 0.000
90.400, 89.483, 83.746, 10.635, 0.079, 0.000, 7.074, 0.000
90.500, 89.331, 83.586, 10.599, 0.078, 0.000, 7.049, 0.000
90.600, 89.184, 83.408, 10.569, 0.077, 0.000, 7.024, 0.000
90.700, 89.026, 83.236, 10.528, 0.076, 0.000, 6.999, 0.000
90.800, 88.872, 83.057, 10.468, 0.076, 0.000, 6.974, 0.000
90.900, 88.702, 82.867, 10.438, 0.075, 0.000, 6.949, 0.000
91.000, 88.531, 82.683, 10.403, 0.074, 0.000, 6.926, 0.000
91.100, 88.359, 82.490, 10.373, 0.074, 0.000, 6.900, 0.000
91.200, 88.183, 82.293, 10.331, 0.073, 0.000, 6.875, 0.000
91.300, 88.012, 82.099, 10.272, 0.073, 0.000, 6.848, 0.000
91.400, 87.819, 81.891, 10.218, 0.072, 0.000, 6.820, 0.000
91.500, 87.635, 81.689, 10.176, 0.071, 0.000, 6.793, 0.000
91.600, 87.439, 81.481, 10.141, 0.070, 0.000, 6.768, 0.000
91.700, 87.250, 81.263, 10.081, 0.069, 0.000, 6.740, 0.000
91.800, 87.063, 81.047, 10.033, 0.068, 0.000, 6.712, 0.000
91.900, 86.859, 80.817, 10.010, 0.066, 0.000, 6.683, 0.000
92.000, 86.635, 80.581, 9.980, 0.066, 0.000, 6.652, 0.000
92.100, 86.416, 80.351, 9.926, 0.065, 0.000, 6.622, 0.000
92.200, 86.214, 80.131, 9.879, 0.064, 0.000, 6.594, 0.000
92.300, 85.972, 79.882, 9.837, 0.063, 0.000, 6.567, 0.000
92.400, 85.737, 79.622, 9.825, 0.063, 0.000, 6.539, 0.000
92.500, 85.473, 79.349, 9.777, 0.063, 0.000, 6.508, 0.000
92.600, 85.195, 79.058, 9.724, 0.062, 0.000, 6.478, 0.000
92.700, 84.932, 78.779, 9.700, 0.061, 0.000, 6.446, 0.000
92.800, 84.665, 78.501, 9.646, 0.060, 0.000, 6.413, 0.000
92.900, 84.388, 78.217, 9.599, 0.058, 0.000, 6.379, 0.000
93.000, 84.120, 77.931, 9.557, 0.058, 0.000, 6.347, 0.000
93.100, 83.854, 77.636, 9.497, 0.058, 0.000, 6.314, 0.000
93.200, 83.554, 77.319, 9.420, 0.058, 0.000, 6.278, 0.000
93.300, 83.249, 77.012, 9.343, 0.057, 0.000, 6.245, 0.000
93.400, 82.929, 76.663, 9.277, 0.056, 0.000, 6.209, 0.000
93.500, 82.639, 76.352, 9.224, 0.055, 0.000, 6.176, 0.000
93.600, 82.299, 76.012, 9.128, 0.055, 0.000, 6.139, 0.000
93.700, 81.958, 75.664, 9.045, 0.055, 0.000, 6.103, 0.000
93.800, 81.629, 75.323, 8.962, 0.054, 0.000, 6.068, 0.000
93.900, 81.278, 74.981, 8.884, 0.053, 0.000, 6.032, 0.000
94.000, 80.922, 74.633, 8.759, 0.053, 0.000, 5.998, 0.000
94.100, 80.569, 74.282, 8.688, 0.051, 0.000, 5.962, 0.000
94.200, 80.191, 73.920, 8.604, 0.051, 0.000, 5.925, 0.000
94.300, 79.783, 73.542, 8.479, 0.050, 0.000, 5.892, 0.000
94.400, 79.396, 73.161, 8.348, 0.050, 0.000, 5.856, 0.000
94.500, 79.013, 72.792, 8.187, 0.050, 0.000, 5.819, 0.000
94.600, 78.600, 72.396, 8.027, 0.049, 0.000, 5.783, 0.000
94.700, 78.169, 71.987, 7.896, 0.049, 0.000, 5.746, 0.000
94.800, 77.727, 71.587, 7.771, 0.048, 0.000, 5.710, 0.000
94.900, 77.303, 71.177, 7.646, 0.047, 0.000, 5.671, 0.000
95.000, 76.835, 70.749, 7.509, 0.047, 0.000, 5.632, 0.000
95.100, 76.367, 70.306, 7.372, 0.046, 0.000, 5.593, 0.000
95.200, 75.891, 69.860, 7.253, 0.046, 0.000, 5.552, 0.000
95.300, 75.419, 69.403, 7.110, 0.045, 0.000, 5.511, 0.000
95.400, 74.906, 68.913, 6.955, 0.044, 0.000, 5.469, 0.000
95.500, 74.375, 68.416, 6.770, 0.042, 0.000, 5.425, 0.000
95.600, 73.830, 67.898, 6.639, 0.041, 0.000, 5.379, 0.000
95.700, 73.278, 67.378, 6.502, 0.041, 0.000, 5.333, 0.000
95.800, 72.716, 66.858, 6.359, 0.040, 0.000, 5.289, 0.000
95.900, 72.160, 66.338, 6.246, 0.040, 0.000, 5.241, 0.000
96.000, 71.604, 65.829, 6.103, 0.039, 0.000, 5.196, 0.000
96.100, 71.049, 65.315, 5.949, 0.038, 0.000, 5.149, 0.000
96.200, 70.496, 64.803, 5.812, 0.038, 0.000, 5.104, 0.000
96.300, 69.909, 64.274, 5.728, 0.038, 0.000, 5.060, 0.000
96.400, 69.328, 63.738, 5.597, 0.037, 0.000, 5.014, 0.000
96.500, 68.736, 63.200, 5.454, 0.037, 0.000, 4.967, 0.000
96.600, 68.137, 62.662, 5.353, 0.037, 0.000, 4.918, 0.000
96.700, 67.545, 62.129, 5.234, 0.036, 0.000, 4.869, 0.000
96.800, 66.959, 61.584, 5.097, 0.035, 0.000, 4.820, 0.000
96.900, 66.308, 61.005, 4.972, 0.034, 0.000, 4.769, 0.000
97.000, 65.657, 60.433, 4.865, 0.034, 0.000, 4.719, 0.000
97.100, 65.036, 59.864, 4.781, 0.033, 0.000, 4.666, 0.000
97.200, 64.397, 59.294, 4.633, 0.032, 0.000, 4.612, 0.000
97.300, 63.716, 58.691, 4.561, 0.030, 0.000, 4.556, 0.000
97.400, 63.010, 58.081, 4.478, 0.030, 0.000, 4.500, 0.000
97.500, 62.331, 57.488, 4.353, 0.029, 0.000, 4.443, 0.000
97.600, 61.598, 56.855, 4.252, 0.028, 0.000, 4.383, 0.000
97.700, 60.910, 56.234, 4.144, 0.028, 0.000, 4.323, 0.000
97.800, 60.163, 55.585, 3.995, 0.028, 0.000, 4.260, 0.000
97.900, 59.404, 54.901, 3.876, 0.028, 0.000, 4.196, 0.000
98.000, 58.610, 54.219, 3.710, 0.028, 0.000, 4.132, 0.000
98.100, 57.822, 53.521, 3.579, 0.028, 0.000, 4.062, 0.000
98.200, 57.003, 52.797, 3.466, 0.027, 0.000, 3.993, 0.000
98.300, 56.168, 52.040, 3.352, 0.027, 0.000, 3.917, 0.000
98.400, 55.350, 51.301, 3.209, 0.027, 0.000, 3.849, 0.000
98.500, 54.515, 50.543, 3.114, 0.025, 0.000, 3.775, 0.000
98.600, 53.675, 49.793, 2.971, 0.025, 0.000, 3.699, 0.000
98.700, 52.857, 49.039, 2.828, 0.025, 0.000, 3.620, 0.000
98.800, 51.970, 48.238, 2.733, 0.025, 0.000, 3.536, 0.000
98.900, 51.061, 47.431, 2.638, 0.024, 0.000, 3.454, 0.000
99.000, 50.189, 46.633, 2.549, 0.024, 0.000, 3.372, 0.000
99.100, 49.308, 45.805, 2.453, 0.024, 0.000, 3.287, 0.000
99.200, 48.442, 45.003, 2.340, 0.024, 0.000, 3.201, 0.000
99.300, 47.514, 44.132, 2.209, 0.023, 0.000, 3.120, 0.000
99.400, 46.541, 43.235, 2.096, 0.023, 0.000, 3.037, 0.000
99.500, 45.573, 42.319, 2.001, 0.022, 0.000, 2.952, 0.000
99.600, 44.650, 41.423, 1.846, 0.022, 0.000, 2.867, 0.000
99.700, 43.679, 40.514, 1.685, 0.022, 0.000, 2.780, 0.000
99.800, 42.694, 39.576, 1.530, 0.021, 0.000, 2.695, 0.000
99.900, 41.720, 38.653, 1.405, 0.020, 0.000, 2.606, 0.000
100.000, 40.710, 37.699, 1.322, 0.020, 0.000, 2.519, 0.000
100.100, 39.645, 36.696, 1.256, 0.019, 0.000, 2.427, 0.000
100.200, 38.657, 35.743, 1.155, 0.019, 0.000, 2.339, 0.000
100.300, 37.645, 34.802, 1.048, 0.018, 0.000, 2.254, 0.000
100.400, 36.584, 33.798, 1.000, 0.018, 0.000, 2.164, 0.000
100.500, 35.538, 32.824, 0.977, 0.018, 0.000, 2.077, 0.000
100.600, 34.493, 31.830, 0.941, 0.018, 0.000, 1.985, 0.000
100.700, 33.488, 30.884, 0.905, 0.018, 0.000, 1.901, 0.000
100.800, 32.529, 29.968, 0.863, 0.017, 0.000, 1.819, 0.000
100.900, 31.556, 29.040, 0.798, 0.017, 0.000, 1.739, 0.000
101.000, 30.626, 28.157, 0.750, 0.016, 0.000, 1.664, 0.000
101.100, 29.686, 27.264, 0.697, 0.016, 0.000, 1.585, 0.000
101.200, 28.810, 26.435, 0.673, 0.016, 0.000, 1.514, 0.000
101.300, 27.928, 25.574, 0.607, 0.016, 0.000, 1.443, 0.000
101.400, 27.050, 24.729, 0.578, 0.015, 0.000, 1.370, 0.000
101.500, 26.207, 23.903, 0.560, 0.015, 0.000, 1.305, 0.000
101.600, 25.358, 23.103, 0.530, 0.015, 0.000, 1.240, 0.000
101.700, 24.543, 22.312, 0.518, 0.014, 0.000, 1.179, 0.000
101.800, 23.753, 21.545, 0.482, 0.013, 0.000, 1.117, 0.000
101.900, 22.981, 20.785, 0.429, 0.012, 0.000, 1.053, 0.000
102.000, 22.255, 20.070, 0.381, 0.012, 0.000, 0.997, 0.000
102.100, 21.541, 19.374, 0.333, 0.011, 0.000, 0.943, 0.000
102.200, 20.870, 18.700, 0.310, 0.011, 0.000, 0.889, 0.000
102.300, 20.206, 18.034, 0.298, 0.011, 0.000, 0.838, 0.000
102.400, 19.534, 17.388, 0.292, 0.011, 0.000, 0.790, 0.000
102.500, 18.883, 16.751, 0.262, 0.010, 0.000, 0.743, 0.000
102.600, 18.274, 16.153, 0.250, 0.009, 0.000, 0.698, 0.000
102.700, 17.700, 15.570, 0.220, 0.009, 0.000, 0.657, 0.000
102.800, 17.111, 14.994, 0.196, 0.009, 0.000, 0.616, 0.000
102.900, 16.536, 14.441, 0.185, 0.008, 0.000, 0.576, 0.000
103.000, 15.954, 13.902, 0.173, 0.008, 0.000, 0.540, 0.000
103.100, 15.405, 13.384, 0.149, 0.007, 0.000, 0.507, 0.000
103.200, 14.885, 12.890, 0.137, 0.006, 0.000, 0.475, 0.000
103.300, 14.368, 12.412, 0.113, 0.006, 0.000, 0.443, 0.000
103.400, 13.886, 11.939, 0.107, 0.006, 0.000, 0.413, 0.000
103.500, 13.426, 11.490, 0.095, 0.005, 0.000, 0.385, 0.000
103.600, 12.964, 11.045, 0.095, 0.005, 0.000, 0.359, 0.000
103.700, 12.494, 10.603, 0.089, 0.004, 0.000, 0.334, 0.000
103.800, 12.035, 10.184, 0.077, 0.004, 0.000, 0.313, 0.000
103.900, 11.621, 9.789, 0.060, 0.004, 0.000, 0.290, 0.000
104.000, 11.205, 9.409, 0.048, 0.004, 0.000, 0.271, 0.000
104.100, 10.810, 9.057, 0.036, 0.004, 0.000, 0.254, 0.000
104.200, 10.406, 8.696, 0.024, 0.004, 0.000, 0.236, 0.000
104.300, 10.034, 8.351, 0.024, 0.004, 0.000, 0.219, 0.000
104.400, 9.651, 8.014, 0.018, 0.003, 0.000, 0.201, 0.000
104.500, 9.277, 7.682, 0.018, 0.003, 0.000, 0.187, 0.000
104.600, 8.934, 7.374, 0.018, 0.003, 0.000, 0.172, 0.000
104.700, 8.597, 7.053, 0.018, 0.003, 0.000, 0.159, 0.000
104.800, 8.262, 6.746, 0.012, 0.003, 0.000, 0.146, 0.000
104.900, 7.931, 6.444, 0.012, 0.002, 0.000, 0.135, 0.000
105.000, 7.609, 6.153, 0.006, 0.002, 0.000, 0.124, 0.000
105.100, 7.299, 5.865, 0.006, 0.002, 0.000, 0.112, 0.000
105.200, 7.005, 5.590, 0.006, 0.001, 0.000, 0.102, 0.000
105.300, 6.703, 5.320, 0.000, 0.001, 0.000, 0.092, 0.000
105.400, 6.428, 5.071, 0.000, 0.001, 0.000, 0.085, 0.000
105.500, 6.142, 4.819, 0.000, 0.001, 0.000, 0.077, 0.000
105.600, 5.852, 4.581, 0.000, 0.001, 0.000, 0.069, 0.000
105.700, 5.587, 4.353, 0.000, 0.001, 0.000, 0.063, 0.000
105.800, 5.309, 4.124, 0.000, 0.000, 0.000, 0.056, 0.000
105.900, 5.067, 3.922, 0.000, 0.000, 0.000, 0.051, 0.000
106.000, 4.807, 3.705, 0.000, 0.000, 0.000, 0.045, 0.000
106.100, 4.563, 3.504, 0.000, 0.000, 0.000, 0.041, 0.000
106.200, 4.341, 3.318, 0.000, 0.000, 0.000, 0.037, 0.000
106.300, 4.133, 3.151, 0.000, 0.000, 0.000, 0.034, 0.000
106.400, 3.926, 2.989, 0.000, 0.000, 0.000, 0.032, 0.000
106.500, 3.699, 2.813, 0.000, 0.000, 0.000, 0.028, 0.000
106.600, 3.477, 2.641, 0.000, 0.000, 0.000, 0.024, 0.000
106.700, 3.291, 2.494, 0.000, 0.000, 0.000, 0.022, 0.000
106.800, 3.107, 2.352, 0.000, 0.000, 0.000, 0.020, 0.000
106.900, 2.932, 2.210, 0.000, 0.000, 0.000, 0.017, 0.000
107.000, 2.763, 2.080, 0.000, 0.000, 0.000, 0.016, 0.000
107.100, 2.598, 1.953, 0.000, 0.000, 0.000, 0.014, 0.000
107.200, 2.423, 1.819, 0.000, 0.000, 0.000, 0.012, 0.000
107.300, 2.273, 1.702, 0.000, 0.000, 0.000, 0.011, 0.000
107.400, 2.115, 1.582, 0.000, 0.000, 0.000, 0.009, 0.000
107.500, 1.984, 1.481, 0.000, 0.000, 0.000, 0.008, 0.000
107.600, 1.832, 1.364, 0.000, 0.000, 0.000, 0.007, 0.000
107.700, 1.698, 1.256, 0.000, 0.000, 0.000, 0.006, 0.000
107.800, 1.576, 1.163, 0.000, 0.000, 0.000, 0.006, 0.000
107.900, 1.439, 1.059, 0.000, 0.000, 0.000, 0.005, 0.000
108.000, 1.302, 0.957, 0.000, 0.000, 0.000, 0.004, 0.000
108.100, 1.181, 0.864, 0.000, 0.000, 0.000, 0.003, 0.000
108.200, 1.072, 0.782, 0.000, 0.000, 0.000, 0.003, 0.000
108.300, 0.975, 0.707, 0.000, 0.000, 0.000, 0.002, 0.000
108.400, 0.888, 0.641, 0.000, 0.000, 0.000, 0.002, 0.000
108.500, 0.812, 0.585, 0.000, 0.000, 0.000, 0.002, 0.000
108.600, 0.732, 0.528, 0.000, 0.000, 0.000, 0.002, 0.000
108.700, 0.659, 0.476, 0.000, 0.000, 0.000, 0.001, 0.000
108.800, 0.596, 0.427, 0.000, 0.000, 0.000, 0.001, 0.000
108.900, 0.534, 0.380, 0.000, 0.000, 0.000, 0.001, 0.000
109.000, 0.477, 0.336, 0.000, 0.000, 0.000, 0.001, 0.000
109.100, 0.430, 0.301, 0.000, 0.000, 0.000, 0.001, 0.000
109.200, 0.384, 0.268, 0.000, 0.000, 0.000, 0.001, 0.000
109.300, 0.342, 0.237, 0.000, 0.000, 0.000, 0.001, 0.000
109.400, 0.307, 0.212, 0.000, 0.000, 0.000, 0.001, 0.000
109.500, 0.265, 0.182, 0.000, 0.000, 0.000, 0.000, 0.000
109.600, 0.235, 0.160, 0.000, 0.000, 0.000, 0.000, 0.000
109.700, 0.203, 0.137, 0.000, 0.000, 0.000, 0.000, 0.000
109.800, 0.174, 0.117, 0.000, 0.000, 0.000, 0.000, 0.000
109.900, 0.151, 0.100, 0.000, 0.000, 0.000, 0.000, 0.000
110.000, 0.130, 0.086, 0.000, 0.000, 0.000, 0.000, 0.000
110.100, 0.113, 0.074, 0.000, 0.000, 0.000, 0.000, 0.000
110.200, 0.099, 0.065, 0.000, 0.000, 0.000, 0.000, 0.000
110.300, 0.079, 0.052, 0.000, 0.000, 0.000, 0.000, 0.000
110.400, 0.069, 0.045, 0.000, 0.000, 0.000, 0.000, 0.000
110.500, 0.054, 0.036, 0.000, 0.000, 0.000, 0.000, 0.000
110.600, 0.041, 0.027, 0.000, 0.000, 0.000, 0.000, 0.000
110.700, 0.036, 0.024, 0.000, 0.000, 0.000, 0.000, 0.000
110.800, 0.029, 0.019, 0.000, 0.000, 0.000, 0.000, 0.000
110.900, 0.022, 0.014, 0.000, 0.000, 0.000, 0.000, 0.000
111.000, 0.017, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000
111.100, 0.014, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000
111.200, 0.013, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000
111.300, 0.010, 0.007, 0.000, 0.000, 0.000, 0.000, 0.000
111.400, 0.009, 0.006, 0.000, 0.000, 0.000, 0.000, 0.000
111.500, 0.008, 0.005, 0.000, 0.000, 0.000, 0.000, 0.000
111.600, 0.008, 0.005, 0.000, 0.000, 0.000, 0.000, 0.000
111.700, 0.008, 0.005, 0.000, 0.000, 0.000, 0.000, 0.000
111.800, 0.006, 0.004, 0.000, 0.000, 0.000, 0.000, 0.000
111.900, 0.006, 0.004, 0.000, 0.000, 0.000, 0.000, 0.000
112.000, 0.005, 0.003, 0.000, 0.000, 0.000, 0.000, 0.000
112.100, 0.003, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000
112.200, 0.002, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000
112.300, 0.002, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000
112.400, 0.002, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000
112.500, 0.002, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000
112.600, 0.002, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000
112.700, 0.002, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000
112.800, 0.001, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000
112.900, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
113.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
113.100, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
113.200, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
113.300, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
113.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
Volumes [cc], 377.402, 578.878, 31.822, 441.778, 36.214, 4081.253, 92.363
